Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA,EMA,RSI,ATR,MACD,MACD_Signal,MACD_Histogram,BollingerB_Lower,BollingerB_Upper
2024-11-17 08:44:00+00:00,90796.1953125,90796.1953125,90796.1953125,90796.1953125,8036352,0.0,0.0,90674.259375,90633.02072684877,81.80923167535265,35.39329787604706,19.080219981551636,-6.442955197019425,25.523175178571062,90475.42355198973,90724.24129176028
2024-11-17 08:45:00+00:00,90762.15625,90762.15625,90762.15625,90762.15625,21123072,0.0,0.0,90703.015625,90645.31934810127,71.6114030435289,35.28809979695549,26.834488901571603,0.21253362269878096,26.62195527887282,90467.82408127881,90751.52513747118
2024-11-17 08:46:00+00:00,90755.234375,90755.234375,90755.234375,90755.234375,16138240,0.0,0.0,90732.296875,90655.78744590115,69.55445510433347,33.098280175142996,32.05179231296643,6.58038536075231,25.471406952214117,90467.33208443213,90772.39525931788
2024-11-17 08:48:00+00:00,90800.1875,90800.1875,90800.1875,90800.1875,83419136,0.0,0.0,90766.25,90669.5398320058,74.99611644578123,34.00820222185916,39.36016487388406,13.136341263378661,26.2238236105054,90465.06669848948,90800.02783276053
2024-11-17 08:50:00+00:00,90792.65625,90792.65625,90792.65625,90792.65625,33144832,0.0,0.0,90781.2859375,90681.26520514811,72.46456129930229,31.98672393349594,44.03676542874018,19.316426096450968,24.720339332289214,90469.18147764669,90820.92477235332
2024-11-17 08:51:00+00:00,90805.578125,90805.578125,90805.578125,90805.578125,3989504,0.0,0.0,90783.1625,90693.10453084829,74.20736920043163,30.538275778617802,48.22973007509427,25.099086892179628,23.13064318291464,90475.71988790181,90840.67464334819
2024-11-17 08:52:00+00:00,90815.7265625,90815.7265625,90815.7265625,90815.7265625,421888,0.0,0.0,90793.8765625,90704.78281957703,75.62117797392628,28.99617257767273,51.774751748744166,30.434219863492537,21.34053188525163,90485.55470329137,90858.34373420863
2024-11-17 08:54:00+00:00,90991.5390625,90991.5390625,90991.5390625,90991.5390625,21897216,0.0,0.0,90841.1375,90732.09293795064,88.43443086126726,40.05356595067318,67.98709349591809,37.94479458997765,30.04229890594044,90464.20726593773,90920.33023406228
2024-11-17 08:55:00+00:00,91020.15625,91020.15625,91020.15625,91020.15625,45481984,0.0,0.0,90885.13125,90759.5275390982,89.48402240277643,39.195575270744826,82.19714152009692,46.7952639760015,35.40187754409542,90451.2561556456,90977.14150060438
2024-11-17 08:56:00+00:00,91044.7109375,91044.7109375,91044.7109375,91044.7109375,88821760,0.0,0.0,90935.5421875,90786.68786275551,90.35979958864569,38.10110681342848,94.35242895761621,56.306696972324445,38.045731985291766,90443.56369687732,91030.03942812268
2024-11-17 08:57:00+00:00,90983.96875,90983.96875,90983.96875,90983.96875,2502656,0.0,0.0,90971.2203125,90805.47651868356,72.85015724509023,39.78801352760991,97.9550303236756,64.63636364259469,33.31866668108091,90445.68643888262,91062.43387361737
2024-11-17 08:58:00+00:00,91022.78125,91022.78125,91022.78125,91022.78125,339968,0.0,0.0,91012.63125,90826.17220738037,76.27703742000834,39.71555449115309,102.75743845578108,72.26057860523197,30.496859850549114,90453.43590086393,91096.43909913607
2024-11-17 09:00:00+00:00,90978.28125,90978.28125,90978.28125,90978.28125,27725824,0.0,0.0,91009.9796875,90840.65878286795,65.2589358585714,40.06992307214349,101.7991264401353,78.16828817221264,23.630838267922655,90476.1540738805,91114.28498861949
2024-11-17 09:01:00+00:00,91001.234375,91001.234375,91001.234375,91001.234375,2002944,0.0,0.0,91006.1953125,90855.95169640433,68.03727556379509,38.805472481364774,101.71922669636842,82.8784758770438,18.840750819324626,90505.09109157274,91129.33390842724
2024-11-17 09:03:00+00:00,91135.15625,91135.15625,91135.15625,91135.15625,0,0.0,0.0,91024.284375,90882.54260627058,79.3037893663612,45.81477682815479,111.18066021111736,88.53891274385852,22.64174746725884,90527.62658844492,91164.14606780506
2024-11-17 09:06:00+00:00,91289.5546875,91289.5546875,91289.5546875,91289.5546875,47300608,0.0,0.0,91085.4015625,90921.30566162577,85.96024936211928,53.79843913006715,129.64313264904195,96.75975672489521,32.88337592414673,90521.18944956892,91235.83242543109
2024-11-17 09:07:00+00:00,91280.9765625,91280.9765625,91280.9765625,91280.9765625,13176832,0.0,0.0,91137.040625,90955.5600331376,84.20481072201159,50.480552471618054,141.94632321837707,105.79707002359159,36.14925319478549,90534.61341438536,91288.66861686466
2024-11-17 09:08:00+00:00,91326.6328125,91326.6328125,91326.6328125,91326.6328125,100835328,0.0,0.0,91206.7109375,90990.90029783879,85.98234509574083,50.12727212821018,153.6100471890095,115.35966545667517,38.25038173233432,90556.24888986665,91338.81361013335
2024-11-17 09:09:00+00:00,91375.5078125,91375.5078125,91375.5078125,91375.5078125,12468224,0.0,0.0,91281.565625,91027.52958494939,87.70972581375925,50.03573394015061,164.89661101570528,125.2670545684812,39.629556447224076,90579.72817899213,91389.84291475789
2024-11-17 09:10:00+00:00,91414.5625,91414.5625,91414.5625,91414.5625,19718144,0.0,0.0,91337.446875,91064.38986257325,88.97614997084654,49.2343824578633,174.9756704409956,135.2087777429841,39.7668926980115,90593.18584799483,91446.09383950518
2024-11-17 09:12:00+00:00,91328.4765625,91328.4765625,91328.4765625,91328.4765625,126521344,0.0,0.0,91345.23125,91089.54097685199,70.33763821778103,51.9195022675108,174.01109041305608,142.9692402769985,31.041850136057576,90612.52552435058,91479.98228814942
2024-11-17 09:14:00+00:00,91306.0625,91306.0625,91306.0625,91306.0625,56467456,0.0,0.0,91350.2484375,91110.16207429465,66.12970023037352,49.77272313274506,169.484316568778,148.27225553535442,21.212061033423595,90646.22588769572,91500.67254980428
2024-11-17 09:15:00+00:00,91232.578125,91232.578125,91232.578125,91232.578125,8953856,0.0,0.0,91331.4375,91121.8207457904,53.81540922783593,51.495661630440964,158.14425225695595,150.24665487967474,7.897597377281215,90691.04867624333,91503.58413625667
2024-11-17 09:17:00+00:00,91237.984375,91237.984375,91237.984375,91237.984375,63430656,0.0,0.0,91303.9328125,91132.88394857227,54.541969065972,48.1508339924619,147.8886405909143,149.77505202192265,-1.886411431008355,90732.63518860539,91505.77731139462
2024-11-17 09:18:00+00:00,91281.4375,91281.4375,91281.4375,91281.4375,655360,0.0,0.0,91277.3078125,91147.03190585111,60.38579078965099,47.810298694246505,141.634622726182,148.14696616277453,-6.512343436592545,90781.72691064738,91505.56371435261
2024-11-17 09:19:00+00:00,91309.3046875,91309.3046875,91309.3046875,91309.3046875,15265792,0.0,0.0,91273.4734375,91162.48645648433,63.86173320415531,46.36616181744912,137.34370490934816,145.98631391208926,-8.642609002741096,90835.54760837306,91502.11567287693
2024-11-17 09:20:00+00:00,91296.1953125,91296.1953125,91296.1953125,91296.1953125,82026496,0.0,0.0,91271.5,91175.22063324772,60.92765502033418,43.960312122593564,131.37094217639242,143.0632395649499,-11.692297388557478,90897.76626827275,91487.94388797724
2024-11-17 09:22:00+00:00,91200.96875,91200.96875,91200.96875,91200.96875,10149888,0.0,0.0,91265.178125,91177.67283484318,43.85296427663461,47.66561240756903,117.59790152036294,137.97017195603252,-20.372270435669577,90923.06536920922,91483.5877557908
2024-11-17 09:23:00+00:00,91167.078125,91167.078125,91167.078125,91167.078125,1310720,0.0,0.0,91250.996875,91176.66381485811,39.282071580922164,46.67085919319555,102.76338503463194,130.9288145717524,-28.165429537120474,90942.56261679006,91478.78269570993
2024-11-17 09:25:00+00:00,91170.640625,91170.640625,91170.640625,91170.640625,2883584,0.0,0.0,91228.8375,91176.09017772877,40.04841742654058,43.560257081487585,90.2539959357382,122.79385084454958,-32.53985490881138,90959.02289683692,91474.91538441309
2024-11-17 09:26:00+00:00,91200.296875,91200.296875,91200.296875,91200.296875,1437696,0.0,0.0,91207.0359375,91178.39557746888,46.59477550874854,42.55770628115558,81.79039768519579,114.59316021267882,-32.80276252748304,90992.69823843481,91462.8728553152
2024-11-17 09:27:00+00:00,91208.3046875,91208.3046875,91208.3046875,91208.3046875,17416192,0.0,0.0,91189.4578125,91181.2440641385,48.3707604736672,40.06816472291768,74.86608896827966,106.647745963799,-31.78165699551934,91021.20898756507,91452.91444993493
2024-11-17 09:28:00+00:00,91195.6953125,91195.6953125,91195.6953125,91195.6953125,3112960,0.0,0.0,91188.403125,91182.62037350626,45.58584508624697,38.09082418140991,67.58200989982288,98.83459875100378,-31.252588851180903,91066.08500636907,91429.77983738092
2024-11-17 09:30:00+00:00,91130.53125,91130.53125,91130.53125,91130.53125,2879488,0.0,0.0,91181.09375,91177.6595046009,33.839266056774036,40.03926547390754,55.90667219775787,90.2490134403546,-34.34234124259673,91101.14607485484,91407.64845639515
2024-11-17 09:31:00+00:00,91168.78125,91168.78125,91168.78125,91168.78125,0,0.0,0.0,91180.721875,91176.81395654367,43.76297095934563,39.91056292742106,49.17349682209897,82.03391011670348,-32.86041329460451,91107.42806143443,91404.72896981558
2024-11-17 09:33:00+00:00,91062.34375,91062.34375,91062.34375,91062.34375,11649024,0.0,0.0,91153.13125,91165.91203211094,29.431385234232085,44.69347072261424,34.84709449847287,72.59654699305736,-37.74945249458449,91074.8262076327,91414.60972986731
2024-11-17 09:34:00+00:00,91056.515625,91056.515625,91056.515625,91056.515625,6447104,0.0,0.0,91122.7734375,91155.4933266718,28.828288073873747,41.90057450816006,22.76066567513044,62.62937072947198,-39.86870505434154,91045.93034450134,91421.05949924866
2024-11-17 09:36:00+00:00,91084.671875,91084.671875,91084.671875,91084.671875,0,0.0,0.0,91100.56875,91148.74842651258,36.197286659053226,40.913322619525246,15.277943199005676,53.159085223378725,-37.88114202437305,91028.29134360638,91414.50240639363
2024-11-17 09:37:00+00:00,91180.25,91180.25,91180.25,91180.25,0,0.0,0.0,91110.5125,91151.74857636853,54.7512935235948,44.83830891639468,16.86576954164775,45.90042208703253,-29.03465254538478,91031.36455553467,91391.90341321533
2024-11-17 09:38:00+00:00,91156.9765625,91156.9765625,91156.9765625,91156.9765625,20176896,0.0,0.0,91108.1515625,91152.24647980962,50.57329189697481,43.290506461353075,16.061020014763926,39.932541672578814,-23.87152165781489,91043.20709965342,91354.30227534658
2024-11-17 09:39:00+00:00,91095.3984375,91095.3984375,91095.3984375,91095.3984375,0,0.0,0.0,91114.7625,91146.83238054204,40.93173638474052,44.60263297867793,10.335271581847337,34.01308765443252,-23.67781607258518,91037.35850975174,91336.84305274827
2024-11-17 09:40:00+00:00,91116.6875,91116.6875,91116.6875,91116.6875,3547136,0.0,0.0,91126.796875,91143.96143953803,45.14950994820202,42.93043375684594,7.429778261677711,28.696425775881558,-21.266647514203846,91035.4161850974,91319.8478774026
2024-11-17 09:42:00+00:00,91188.21875,91188.21875,91188.21875,91188.21875,0,0.0,0.0,91147.50625,91148.17642148679,57.14497038157559,44.98125739216804,10.774921349729993,25.112124890651245,-14.337203540921251,91035.32740919392,91315.50071580608
2024-11-17 09:44:00+00:00,91261.9765625,91261.9765625,91261.9765625,91261.9765625,0,0.0,0.0,91163.8515625,91159.01453015472,66.07113261705751,47.04411201182988,19.156782927544555,23.92105649802991,-4.764273570485354,91034.01592061692,91319.21142313309
2024-11-17 09:45:00+00:00,91250.5703125,91250.5703125,91250.5703125,91250.5703125,2265088,0.0,0.0,91182.5703125,91167.73412847331,63.67817380160685,44.49005845137805,24.59555729276326,24.05595665697658,0.5396006357866803,91036.43084921059,91313.70977578941
2024-11-17 09:47:00+00:00,91170.1640625,91170.1640625,91170.1640625,91170.1640625,44077056,0.0,0.0,91197.5234375,91167.96555076157,49.06384786821041,47.063445813872605,22.162240259320242,23.677213377445312,-1.51497311812507,91043.90241048015,91292.32415201985
2024-11-17 09:48:00+00:00,91145.4140625,91145.4140625,91145.4140625,91145.4140625,10637312,0.0,0.0,91203.26875,91165.81778997475,45.32801789209474,45.465045829529224,18.028875173200504,22.54754573659635,-4.5186705633958475,91050.92459438021,91270.22384311979
2024-11-17 09:49:00+00:00,91189.671875,91189.671875,91189.671875,91189.671875,8597504,0.0,0.0,91203.559375,91168.08960759621,52.822207015546844,45.378584708759035,18.1155642063095,21.66114943053898,-3.5455852242294803,91051.08391874915,91268.93483125084
2024-11-17 09:50:00+00:00,91161.6875,91161.6875,91161.6875,91161.6875,2240512,0.0,0.0,91183.5015625,91167.47988306324,47.97139307696186,44.13306228213062,15.744665993435774,20.47785274311834,-4.733186749682567,91050.85901804377,91268.62066945621
2024-11-17 09:51:00+00:00,91173.9296875,91173.9296875,91173.9296875,91173.9296875,50724864,0.0,0.0,91168.1734375,91168.09415015245,50.30076062422692,41.84990191766249,14.684283023307216,19.319138799156118,-4.6348557758489015,91050.9482004237,91268.8603933263
2024-11-17 09:52:00+00:00,91160.59375,91160.59375,91160.59375,91160.59375,3231744,0.0,0.0,91166.259375,91167.37982632841,47.592764317651316,39.80883979043068,12.622320918235346,17.979775222971963,-5.357454304736617,91050.54386149539,91265.29441975462
2024-11-17 09:54:00+00:00,91200.03125,91200.03125,91200.03125,91200.03125,3235840,0.0,0.0,91177.1828125,91170.4894857257,55.802096024497814,39.78226291911563,14.008990825444926,17.185618343466555,-3.176627518021629,91050.8484888804,91264.1624486196
2024-11-17 09:56:00+00:00,91210.8671875,91210.8671875,91210.8671875,91210.8671875,15839232,0.0,0.0,91181.421875,91174.33498113278,57.91531516267514,37.71086139245929,15.800171768976725,16.90852902856859,-1.108357259591866,91050.32328582383,91266.20483917618
2024-11-17 09:57:00+00:00,91254.59375,91254.59375,91254.59375,91254.59375,0,0.0,0.0,91200.003125,91181.97867340584,65.64785777218492,38.14128887170432,20.511618556425674,17.629146934140007,2.8824716222856672,91049.57873642101,91279.355638579
2024-11-17 09:59:00+00:00,91311.2265625,91311.2265625,91311.2265625,91311.2265625,3346432,0.0,0.0,91227.4625,91194.28799617672,73.11262445785269,39.46420834845835,28.486889617182896,19.800695470748586,8.68619414643431,91040.05850572544,91303.12040052455
2024-11-17 10:00:00+00:00,91290.734375,91290.734375,91290.734375,91290.734375,794624,0.0,0.0,91253.490625,91203.47336558846,66.96927797438771,38.10706702571642,32.77598002528248,22.395752381655367,10.380227643627112,91051.74228981994,91314.27567893006
2024-11-17 10:01:00+00:00,91314.4921875,91314.4921875,91314.4921875,91314.4921875,278528,0.0,0.0,91276.3828125,91214.04658672289,70.34017955847509,37.08071791784038,37.65807316523569,25.448216538371433,12.209856626864259,91066.20477252395,91325.61085247603
2024-11-17 10:02:00+00:00,91301.5625,91301.5625,91301.5625,91301.5625,0,0.0,0.0,91294.521875,91222.38143560642,66.05969497099781,35.353452836675324,40.02249501943879,28.363072234584905,11.659422784853888,91079.82575478322,91333.6789327168
2024-11-17 10:03:00+00:00,91265.21875,91265.21875,91265.21875,91265.21875,0,0.0,0.0,91296.646875,91226.46117983438,55.069843880395716,35.42427178238079,38.519648950576084,30.394387577783142,8.125261372792941,91082.23218496547,91339.76937753453
2024-11-17 10:04:00+00:00,91288.0625,91288.0625,91288.0625,91288.0625,0,0.0,0.0,91292.0140625,91232.32797223111,59.95509570689118,34.524678947642194,38.72552853821253,32.060615769869024,6.664912768343505,91087.11929079647,91347.99086545354
2024-11-17 10:06:00+00:00,91291.6953125,91291.6953125,91291.6953125,91291.6953125,0,0.0,0.0,91292.20625,91237.98200463767,60.74694916755564,32.315873269825246,38.735310653442866,33.39555474658379,5.339755906859075,91105.94885333437,91348.79099041563
2024-11-17 10:08:00+00:00,91247.09375,91247.09375,91247.09375,91247.09375,0,0.0,0.0,91278.7265625,91238.84978991027,47.33880359441409,33.19425105510234,34.743587260498316,33.6651612493667,1.0784260111316186,91123.4334366579,91344.34703209209
2024-11-17 10:09:00+00:00,91226.7109375,91226.7109375,91226.7109375,91226.7109375,0,0.0,0.0,91263.75625,91237.69370872833,42.3544985383274,32.27834605895813,29.59425098670181,32.85097919683372,-3.256728210131911,91127.28365357571,91344.3460339243
2024-11-17 10:10:00+00:00,91184.640625,91184.640625,91184.640625,91184.640625,0,0.0,0.0,91247.640625,91232.64103408753,33.787922964864535,32.978341565388924,21.866577968918136,30.654098951250603,-8.787520982332467,91121.9203967333,91341.97569701669
2024-11-17 10:12:00+00:00,91203.1015625,91203.1015625,91203.1015625,91203.1015625,26521600,0.0,0.0,91230.6484375,91229.8277510792,40.00060829478029,31.940600387183114,17.03560890405788,27.93040094181206,-10.89479203775418,91119.20877611944,91339.94044263057
2024-11-17 10:13:00+00:00,91205.046875,91205.046875,91205.046875,91205.046875,1679360,0.0,0.0,91213.31875,91227.46766764308,40.684819865697555,29.796576229397285,13.211705261739553,24.98666180579756,-11.774956544058007,91123.69510771435,91338.94239228567
2024-11-17 10:15:00+00:00,91212.1953125,91212.1953125,91212.1953125,91212.1953125,0,0.0,0.0,91206.3390625,91226.01315762945,43.44952221872428,28.177797881236277,10.635454342424055,22.11642031312286,-11.480965970698804,91133.98274542385,91335.33287957613
2024-11-17 10:17:00+00:00,91197.9296875,91197.9296875,91197.9296875,91197.9296875,0,0.0,0.0,91200.5828125,91223.33854142665,39.1959819712672,27.183469988284383,7.35782380058663,19.164701010615616,-11.806877210028986,91135.07154645474,91335.06985979527
2024-11-17 10:18:00+00:00,91175.7734375,91175.7734375,91175.7734375,91175.7734375,0,0.0,0.0,91198.809375,91218.80853152888,33.29069917094359,26.824181106849032,2.9385796575515997,15.919476740002814,-12.980897082451214,91137.67269910773,91333.87730089226
2024-11-17 10:19:00+00:00,91184.859375,91184.859375,91184.859375,91184.859375,2195456,0.0,0.0,91195.1609375,91215.57527852613,37.775863000548505,25.556502752153115,0.16752493400417734,12.769086378803088,-12.60156144479891,91139.48978244918,91333.15318630083
2024-11-17 10:21:00+00:00,91142.296875,91142.296875,91142.296875,91142.296875,0,0.0,0.0,91182.6109375,91208.59638295221,27.62507834653283,26.77180522683032,-5.40073759794177,9.135121583454117,-14.535859181395887,91135.43555368276,91335.37772756725
2024-11-17 10:22:00+00:00,91111.359375,91111.359375,91111.359375,91111.359375,0,0.0,0.0,91162.44375,91199.33571552818,22.498345584543674,27.06948868168223,-12.169738298485754,4.874149607066143,-17.043887905551898,91118.08880360037,91343.85729014964
2024-11-17 10:24:00+00:00,91132.3984375,91132.3984375,91132.3984375,91132.3984375,0,0.0,0.0,91149.3375,91192.96073666836,32.44511155163237,26.638564063371323,-15.656070177283254,0.7681056501962639,-16.42417582747952,91106.4518459676,91347.64737278239
2024-11-17 10:25:00+00:00,91130.359375,91130.359375,91130.359375,91130.359375,0,0.0,0.0,91140.2546875,91186.99870222376,31.98100892066684,24.880775427537678,-18.37177027972939,-3.059869535788867,-15.311900743940523,91093.92239477168,91347.75338647832
2024-11-17 10:27:00+00:00,91155.4140625,91155.4140625,91155.4140625,91155.4140625,0,0.0,0.0,91134.365625,91183.99064129769,43.55527279646669,24.893202191407525,-18.2914261117985,-6.1061808509907936,-12.185245260807708,91090.21892690478,91335.87560434523
2024-11-17 10:29:00+00:00,91130.9296875,91130.9296875,91130.9296875,91130.9296875,0,0.0,0.0,91132.0921875,91178.93721712647,36.47833985195181,24.863990485538586,-19.97319861712458,-8.879584404217551,-11.09361421290703,91082.69270905554,91327.42135344447
2024-11-17 10:30:00+00:00,91125.6015625,91125.6015625,91125.6015625,91125.6015625,0,0.0,0.0,91134.940625,91173.85763097157,35.03317940188591,23.468138301842114,-21.488247461849824,-11.401317015744006,-10.086930446105818,91079.49336168876,91311.73163831125
2024-11-17 10:31:00+00:00,91101.0078125,91101.0078125,91101.0078125,91101.0078125,0,0.0,0.0,91128.6625,91166.9195530219,28.873272472512976,23.548562315137264,-24.392265816408326,-13.99950677587687,-10.392759040531455,91073.21768265692,91297.95184859307
2024-11-17 10:33:00+00:00,91115.4921875,91115.4921875,91115.4921875,91115.4921875,0,0.0,0.0,91125.6890625,91162.02170868649,36.540101307213625,22.90094705661153,-25.234070614809752,-16.24641954366345,-8.987651071146303,91068.02364243896,91288.17323256104
2024-11-17 10:35:00+00:00,91111.7734375,91111.7734375,91111.7734375,91111.7734375,0,0.0,0.0,91116.9609375,91157.23615904967,35.39723280247406,21.530449563941083,-25.90268895412737,-18.177673425756236,-7.725015528371134,91067.95746124875,91270.61050750125
2024-11-17 10:36:00+00:00,91099.5546875,91099.5546875,91099.5546875,91099.5546875,0,0.0,0.0,91110.6859375,91151.74268556875,31.607619535391404,20.865174658195887,-27.10606299257779,-19.96335133912055,-7.142711653457241,91070.94470189147,91248.40920435854
2024-11-17 10:37:00+00:00,91132.09375,91132.09375,91132.09375,91132.09375,0,0.0,0.0,91111.984375,91149.87135837173,48.6783243987753,21.699202490612034,-25.144267717943876,-20.999534614885217,-4.144733103058659,91074.14606723921,91233.70783901079
2024-11-17 10:39:00+00:00,91097.0625,91097.0625,91097.0625,91097.0625,0,0.0,0.0,91111.1953125,91144.84194328872,37.05993811999853,22.651681101667442,-26.115219936182257,-22.022671679144626,-4.092548257037631,91071.39116768994,91223.49789481006
2024-11-17 10:41:00+00:00,91088.3359375,91088.3359375,91088.3359375,91088.3359375,0,0.0,0.0,91105.7640625,91139.46041892789,34.65600155080869,21.6568459804546,-27.274464181959047,-23.073030179707512,-4.201434002251535,91064.44091235772,91220.81768139229
2024-11-17 10:42:00+00:00,91077.7734375,91077.7734375,91077.7734375,91077.7734375,0,0.0,0.0,91098.9640625,91133.58546831571,31.74793644911164,20.864256727035738,-28.71447646363231,-24.201319436492472,-4.513157027139837,91058.47688673885,91214.24889451114
2024-11-17 10:43:00+00:00,91078.34375,91078.34375,91078.34375,91078.34375,0,0.0,0.0,91094.721875,91128.32435228564,32.10681278764446,19.414458333837665,-29.469965698968736,-25.255048688987728,-4.214917009981008,91054.95817345746,91205.09729529255
2024-11-17 10:45:00+00:00,91031.828125,91031.828125,91031.828125,91031.828125,0,0.0,0.0,91074.66875,91119.13423540129,21.39974755139269,21.35054233561246,-33.436681302744546,-26.891375211739092,-6.545306091005454,91044.27316301125,91197.74558698873
2024-11-17 10:46:00+00:00,91055.703125,91055.703125,91055.703125,91055.703125,0,0.0,0.0,91066.396875,91113.09317726783,34.48307141207345,21.530885510878935,-34.25890371249989,-28.36488091189125,-5.894022800608635,91040.71473837935,91187.08135537064
2024-11-17 10:48:00+00:00,91092.5546875,91092.5546875,91092.5546875,91092.5546875,0,0.0,0.0,91067.240625,91111.13713062328,49.59251566912965,22.625359172918895,-31.572954418574227,-29.006495613227848,-2.566458805346379,91041.82585814418,91177.64836060582
2024-11-17 10:50:00+00:00,91091.515625,91091.515625,91091.515625,91091.515625,0,0.0,0.0,91069.9890625,91109.26841580201,49.219126754987265,21.08329820995782,-29.191660619413597,-29.043528614465,-0.14813200494859657,91046.22656178115,91163.91328196884
2024-11-17 10:51:00+00:00,91116.046875,91116.046875,91116.046875,91116.046875,0,0.0,0.0,91077.5296875,91109.91398334468,57.94132018407412,21.329607567921467,-25.036397265444975,-28.242102344660996,3.2057050792160204,91047.1660807147,91160.34876303529
